message_id,subject,received_date,status,error_log,created_at,updated_at,source_file,so_number,block_code,block_reason,stage,conversation_id,attachments,sender_email
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABgPpcjAACJ1AznZ0-uRrG_5NNdUHgAAABiWqvZAAA=,FW: Touchless orders - benötige PO Kopien (möglichst heute),2026-06-11T09:29:54Z,PENDING_STAGE2,,2026-06-12 11:43:30,2026-07-10 08:05:33,body_aamkagez_fw_ touchless orders - benötige po kopien (möglichst heute).txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqn8AAAAA==,FW: Touchless orders - benötige PO Kopien (möglichst heute),2026-06-12T10:34:45Z,PENDING_STAGE2,,2026-06-12 11:43:27,2026-07-10 08:05:33,body_aqmkagez_fw_ touchless orders - benötige po kopien (möglichst heute).txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqn8gAAAA==,FW: Touchless orders - benötige PO Kopien (möglichst heute),2026-06-12T10:34:46Z,PENDING_STAGE2,,2026-06-12 11:43:23,2026-07-10 08:05:33,body_aqmkagez_fw_ touchless orders - benötige po kopien (möglichst heute).txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqn9AAAAA==,FW: Bestellung BE-26-00587; 1506404; 1506403 SO# BE-26-00587,2026-06-12T10:34:47Z,ROBONA_SENT,,2026-06-12 11:43:20,2026-07-20 10:52:30,body_aqmkagez_fw_ bestellung be-26-00587; 1506404; 1506403 so# be-26-00587.txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqn9gAAAA==,FW: FOR TESTING WG: Bestellung BE-26-00858; 1519728; 1519731; 1519732; 1519733; 1519734; 1519736; 1519738; 1519739; 1519740; 1519742 SO# BE-26-00858,2026-06-12T10:34:48Z,ROBONA_SENT,,2026-06-12 11:43:16,2026-07-27 12:15:55,body_aqmkagez_fw_ for testing wg_ bestellung be-26-00858; 1519728; 1519731; 1519732; 1519733; .txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqn_AAAAA==,FW: Yeni sipariş: 1002134183  // FOR TESTING,2026-06-12T10:34:49Z,ROBONA_SENT,,2026-06-12 11:43:12,2026-07-16 09:31:46,po_1002134183_aqmkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqn_gAAAA==,FW: BAP SK/ PO 4500090003 FOR TESTING,2026-06-12T10:34:50Z,ROBONA_SENT,,2026-06-12 11:43:09,2026-07-16 09:31:42,po 4500090003_aqmkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqn-AAAAA==,FW: VO-2026-311-000149 / FOR TESTING,2026-06-12T10:34:51Z,ROBONA_SENT,,2026-06-12 11:43:04,2026-07-27 12:15:49,vo-2026-311-000149_aqmkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqn-gAAAA==,FW: Durethan BKV 30 FN04 901510 - for TESTING,2026-06-12T10:34:52Z,ROBONA_SENT,,2026-06-12 11:43:00,2026-07-16 09:31:39,4500029652 envalior_aqmkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqoAAAB,FW: new order EB022692 - Arnite TV4 261/A mit 30% Glasfasern // FOR TESTING,2026-06-12T10:34:53Z,PENDING_STAGE2,,2026-06-12 11:42:57,2026-07-10 08:05:33,doc010626-01062026071456_aqmkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqoAgAAAA==,FW: Megrendelés - 4800013671 // FOR TESTING,2026-06-12T10:34:54Z,PENDING_STAGE2,,2026-06-12 11:42:52,2026-07-10 08:05:33,envalior-2026-04-13_aqmkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqoBAAAAA==,FW: 852915: PA6GF30 Durethan BKV30 H2.0 901510 black FOR TESTING,2026-06-12T10:34:57Z,PENDING_STAGE2,,2026-06-12 11:42:46,2026-07-10 08:05:33,body_aqmkagez_fw_ 852915_ pa6gf30 durethan bkv30 h2.0 901510 black for testing.txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqoBgAAAA==,FW: cerere of de pret // FOR TESTING,2026-06-12T10:34:57Z,PENDING_STAGE2,,2026-06-12 11:42:42,2026-07-10 08:05:33,body_aqmkagez_fw_ cerere of de pret __ for testing.txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqoCAAAAA==,FW: Request for Support on PA66 Raw Material Supply_2026_02_12 // FOR TESTING - hard one,2026-06-12T10:34:58Z,PENDING_STAGE2,,2026-06-12 11:42:35,2026-07-10 08:05:33,body_aqmkagez_fw_ request for support on pa66 raw material supply_2026_02_12 __ for testing - .txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqoCgAAAA==,FW: New Order PO 309 // FOR TESTING,2026-06-12T10:34:59Z,PENDING_STAGE2,,2026-06-12 11:42:28,2026-07-10 08:05:33,body_aqmkagez_fw_ new order po 309 __ for testing.txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqoDAAAAA==,FW: FOR TESTING: 1534916_: PO 10260859 Gaudlitz Precision s.r.o.,2026-06-12T10:35:01Z,ROBONA_SENT,,2026-06-12 11:42:21,2026-07-20 10:52:26,body_aqmkagez_fw_ for testing_ 1534916__ po 10260859 gaudlitz precision s.r.o..txt,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABL8we5AACJ1AznZ0-uRrG_5NNdUHgAAABL8xWIAAA=,Fw: Bestellung Nr. BE26-00030 vom 15.01.26 // 1489130,2026-02-18T05:43:43Z,PENDING_STAGE2,,2026-06-12 10:07:14,2026-07-10 08:05:33,bestellung be26-00030_aamkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7z1AAAAA==,FW: Modified purchase order. Our order number 41204 [Order],2026-05-11T09:11:43Z,PENDING_STAGE2,,2026-06-12 10:07:04,2026-07-10 08:05:33,modified purchase order 41204.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7z0wAAAA==,FW: FOR TESTING: 1534916_: PO 10260859 Gaudlitz Precision s.r.o.,2026-06-10T07:09:33Z,ROBONA_SENT,,2026-06-12 10:06:56,2026-07-20 10:52:22,body_aqmkagez_fw_ for testing_ 1534916__ po 10260859 gaudlitz precision s.r.o..txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7z0gAAAA==,FW: New Order PO 309 // FOR TESTING,2026-06-10T07:09:38Z,PENDING_STAGE2,,2026-06-12 10:06:13,2026-07-10 08:05:33,envalior deutschland gmbh # 309 # (06.04.26).pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7z0QAAAA==,FW: Új rendelés Siroma Plast SZM260565 (MPA0267A) // FOR TESTING,2026-06-10T07:09:45Z,ROBONA_SENT,,2026-06-12 10:06:08,2026-07-20 10:52:19,szm260565.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7z0AAAAA==,FW: Request for Support on PA66 Raw Material Supply_2026_02_12 // FOR TESTING - hard one,2026-06-10T07:09:55Z,PENDING_STAGE2,,2026-06-12 10:06:04,2026-07-10 08:05:33,20260212143145.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7zzwAAAA==,FW: cerere of de pret // FOR TESTING,2026-06-10T07:10:05Z,PENDING_STAGE2,,2026-06-12 10:06:02,2026-07-10 08:05:33,,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7zzgAAAA==,FW: 852915: PA6GF30 Durethan BKV30 H2.0 901510 black FOR TESTING,2026-06-10T07:10:15Z,PENDING_STAGE2,,2026-06-12 10:05:58,2026-07-10 08:05:33,852915 envalior.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7zzQAAAA==,FW: Megrendelés - 4800013671 // FOR TESTING,2026-06-10T07:10:23Z,PENDING_STAGE2,,2026-06-12 10:05:53,2026-07-10 08:05:33,envalior-2026-04-13.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7zzAAAAA==,FW: new order EB022692 - Arnite TV4 261/A mit 30% Glasfasern // FOR TESTING,2026-06-10T07:10:29Z,PENDING_STAGE2,,2026-06-12 10:05:49,2026-07-10 08:05:33,doc010626-01062026071456.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7zywAAAA==,FW: New order 4500090052 // FOR TESTING,2026-06-10T07:10:37Z,ROBONA_SENT,,2026-06-12 10:05:45,2026-07-16 09:31:36,4500090052.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7zygAAAA==,FW: Durethan BKV 30 FN04 901510 - for TESTING,2026-06-10T07:10:40Z,ROBONA_SENT,,2026-06-12 10:05:41,2026-07-16 09:31:33,4500029652 envalior.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7zyQAAAA==,FW: VO-2026-311-000149 / FOR TESTING,2026-06-10T07:10:49Z,ROBONA_SENT,,2026-06-12 10:05:36,2026-07-27 12:15:44,vo-2026-311-000149.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7zyAAAAA==,FW: BAP SK/ PO 4500090003 FOR TESTING,2026-06-10T07:10:55Z,ROBONA_SENT,,2026-06-12 10:05:32,2026-07-16 09:31:29,po 4500090003.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEKAAAAidQM52dP7kaxvuTTXVB4AAABYD7zxwAAAA==,FW: Yeni sipariş: 1002134183  // FOR TESTING,2026-06-10T07:10:59Z,ROBONA_SENT,,2026-06-12 10:05:29,2026-07-16 09:31:26,po_1002134183.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwETAAAAidQM52dP7kaxvuTTXVB4AAABYD6k1AAAAA==,WG: Bestellung BE-26-00587; 1506404; 1506403,2026-06-10T09:14:10Z,ROBONA_SENT,,2026-06-12 10:05:23,2026-07-20 10:52:15,bestellung be-26-00587_aqmkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwETAAAAidQM52dP7kaxvuTTXVB4AAABYD6k0wAAAA==,FOR TESTING WG: Bestellung BE-26-00858; 1519728; 1519731; 1519732; 1519733; 1519734; 1519736; 1519738; 1519739; 1519740; 1519742 ,2026-06-10T09:14:42Z,ROBONA_SENT,,2026-06-12 10:05:17,2026-07-27 12:15:39,bestellung be-26-00858_aqmkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYD6wlwAAAA==,FOR TESTING WG: Bestellung BE-26-00858; 1519728; 1519731; 1519732; 1519733; 1519734; 1519736; 1519738; 1519739; 1519740; 1519742 SO# BE-26-00858,2026-06-10T10:15:22Z,ROBONA_SENT,,2026-06-12 10:05:16,2026-07-27 12:15:32,,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYD6wmAAAAA==,WG: Bestellung BE-26-00587; 1506404; 1506403 SO# BE-26-00587,2026-06-10T10:15:23Z,ROBONA_SENT,,2026-06-12 10:05:15,2026-07-20 10:52:10,,,,,1,,,
AAMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwBGAAAAAAC7qJY7ZJJBT5IP79n-R0j-BwCJ1AznZ0-uRrG_5NNdUHgAAABgPpcjAACJ1AznZ0-uRrG_5NNdUHgAAABiWqvYAAA=,FW: Touchless orders - benötige PO Kopien (möglichst heute),2026-06-10T11:33:20Z,PENDING_STAGE2,,2026-06-12 10:04:53,2026-06-14 15:54:28,,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEJAAAAidQM52dP7kaxvuTTXVB4AAABYlqn7gAAAA==,FW: Touchless orders - benötige PO Kopien (möglichst heute),2026-06-11T09:29:54Z,PENDING_STAGE2,,2026-06-12 10:04:49,2026-07-10 08:05:33,body_aqmkagez_fw_ touchless orders - benötige po kopien (möglichst heute).txt,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYlqGogAAAA==,New Order,2026-06-12T09:58:54Z,PENDING_STAGE2,,2026-06-12 10:01:13,2026-07-10 08:05:33,bestellung be-26-00858 (1).pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYD7noAAAAA==,"FW: Wipak Purchase Order 4500297688, 500009, 08.01.202 // 1486372 FOR TESTING ",2026-06-10T11:32:57Z,ROBONA_SENT,,2026-06-11 08:41:43,2026-07-27 12:15:31,"wipak purchase order 4500297688, 500009, 08.01.202_aqmkagez.pdf",,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYD7noQAAAA==,"FW: Wipak Purchase Order 4500309990, 500009, 04.06.202 SO# 1541821 FOR TESTING ",2026-06-10T11:33:00Z,PENDING_STAGE2,,2026-06-11 08:41:37,2026-07-10 08:05:33,"wipak purchase order 4500309990, 500009, 04.06.202.pdf",,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYD7nogAAAA==,FW: Bestellung BE-26-00587; 1506404; 1506403 FOR TESTING,2026-06-10T11:33:09Z,ROBONA_SENT,,2026-06-11 08:41:33,2026-07-20 10:52:10,bestellung be-26-00587_aqmkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYD7nowAAAA==,FW: FOR TESTING WG: Bestellung BE-26-00858; 1519728; 1519731; 1519732; 1519733; 1519734; 1519736; 1519738; 1519739; 1519740; 1519742 ,2026-06-10T11:33:16Z,ROBONA_SENT,,2026-06-11 08:41:29,2026-07-27 12:15:25,bestellung be-26-00858_aqmkagez.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYD7npAAAAA==,FW: Touchless orders - benötige PO Kopien (möglichst heute),2026-06-10T11:33:20Z,PENDING_STAGE2,,2026-06-11 08:41:28,2026-06-14 15:54:25,,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYD7npQAAAA==,FW: FOR TESTING  : orders of ABB Cable Management Products Ltd FW: New Order 1365446  -  1509318 ,2026-06-10T12:05:03Z,ROBONA_SENT,,2026-06-11 08:41:23,2026-07-20 10:52:05,1365446.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYD7npgAAAA==,FW: FOR TESTING  ONLY  orders of ABB Cable Management Products Ltd   FW: New Orders 1364373 & 1364374  - 1506035 TBO  und  1506037 ,2026-06-10T12:06:51Z,ROBONA_SENT,,2026-06-11 08:41:14,2026-07-20 10:52:00,1364373.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYlqGoAAAAA==,"FW: WG: SÜDPACK-Bestellung 4690569, vom 31.03.2026  1519004   FOR TESTING ",2026-06-11T05:50:20Z,PENDING_STAGE2,,2026-06-11 08:41:10,2026-07-10 08:18:46,"südpack-bestellung 4690569, vom 31.03.2026.pdf",,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYlqGoQAAAA==,"FW: WG: SÜDPACK-Bestellung 4686908, vom 09.03.2026   1509485, 1510452  For Testing",2026-06-11T05:50:33Z,ROBONA_SENT,,2026-06-11 08:41:06,2026-07-20 10:51:55,"südpack-bestellung 4686908, vom 09.03.2026.pdf",,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYD7nngAAAA==,WG: Bestellung BE-26-00587; 1506404; 1506403,2026-06-10T09:14:10Z,ARCHIVED,,2026-06-10 09:55:01,2026-06-10 10:15:21,bestellung be-26-00587.pdf,,,,1,,,
AQMkAGEzNTJjNTY1LTAxZjctNGU1My04ZDFkLTBkMTJlZGE0YTUzMwAARgAAA7uoljtkkkFPkg-v2f9HSP8HAInUDOdnT_5Gsb7k011QeAAAAwEMAAAAidQM52dP7kaxvuTTXVB4AAABYD7nnwAAAA==,FOR TESTING WG: Bestellung BE-26-00858; 1519728; 1519731; 1519732; 1519733; 1519734; 1519736; 1519738; 1519739; 1519740; 1519742 ,2026-06-10T09:14:42Z,ARCHIVED,,2026-06-10 09:54:56,2026-06-10 10:15:20,bestellung be-26-00858_aqmkagez.pdf,,,,1,,,
mock_po_ex_0_380235,Ecoform Multifol (Sold-to 4020000777 - Material 11284).PDF,,NO_EMAIL_ID,,2026-05-28 08:41:05,2026-06-14 15:54:21,ecoform multifol (sold-to 4020000777 - material 11284).pdf,,,,1,,,
mock_po_ex_1_816206,Ecoform Multifol (Sold-to 4020000777 - Material 8677).PDF,,NO_EMAIL_ID,,2026-05-28 08:41:05,2026-06-14 15:54:21,ecoform multifol (sold-to 4020000777 - material 8677).pdf,,,,1,,,
mock_po_ex_2_774317,FOXCONN (Sold-to 4020010339 - Materials 16552+47206+61262+61457).pdf,,NO_EMAIL_ID,,2026-05-28 08:41:05,2026-06-14 15:54:21,foxconn (sold-to 4020010339 - materials 16552+47206+61262+61457).pdf,,,,1,,,
mock_po_ex_3_962705,FOXCONN (Sold-to 4020010339 - Materials 61026+60900+60993).pdf,,NO_EMAIL_ID,,2026-05-28 08:41:05,2026-06-14 15:54:21,foxconn (sold-to 4020010339 - materials 61026+60900+60993).pdf,,,,1,,,
mock_po_ex_4_703272,Fuyu Electronical Technology (Sold-to 4020036720 - Material 15219).pdf,,NO_EMAIL_ID,,2026-05-28 08:41:05,2026-06-14 15:54:21,fuyu electronical technology (sold-to 4020036720 - material 15219).pdf,,,,1,,,
mock_po_ex_5_313406,Fuyu Electronical Technology (Sold-to 4020036720 - Material 48029).pdf,,NO_EMAIL_ID,,2026-05-28 08:41:05,2026-06-14 15:54:21,fuyu electronical technology (sold-to 4020036720 - material 48029).pdf,,,,1,,,
mock_po_ex_6_262763,BestellungBE25-00614_20260211164808.475_X.pdf,,NO_EMAIL_ID,,2026-05-28 08:41:05,2026-06-14 15:54:21,bestellungbe25-00614_20260211164808.475_x.pdf,,,,1,,,
mock_po_ex_7_625940,Bestellung BE-26-00192.pdf,,NO_EMAIL_ID,,2026-05-28 08:41:05,2026-06-14 15:54:21,bestellung be-26-00192.pdf,,,,1,,,
